"latitude";"longitude";"unixtime";"velocidad";"file_name"
41.903283;12.486748;13:42:51;0;256
41.909947;12.488944;13:42:51;0;261
41.903490;12.488296;13:42:51;0;305
41.915399;12.494238;13:42:51;38;308
41.914136;12.503759;13:42:52;15;21
41.899087;12.481041;13:42:52;23;329
41.901938;12.482563;13:42:52;0;345
41.901053;12.500708;13:42:52;0;44
41.914612;12.493986;13:42:53;23;118
41.910760;12.498390;13:42:53;0;150
41.903058;12.496232;13:42:53;0;204
41.889474;12.493606;13:42:53;0;215
41.909627;12.501377;13:42:53;19;65
41.902232;12.480494;13:42:53;1;72
41.890939;12.493211;13:42:54;10;167
41.901459;12.501315;13:42:54;0;264
41.896845;12.482951;13:42:54;6;269
41.896981;12.483288;13:42:54;0;293
41.903490;12.488296;13:42:54;0;305
41.901109;12.500899;13:42:55;0;107
41.904093;12.483272;13:42:55;22;141
41.908610;12.494120;13:42:55;8;163
41.882930;12.499156;13:42:55;17;186
41.904243;12.494533;13:42:55;0;242
41.909755;12.510245;13:42:55;0;351
41.886858;12.506711;13:42:56;18;101
41.901137;12.500841;13:42:56;11;134
41.903102;12.496255;13:42:56;0;139
41.907272;12.489979;13:42:56;2;171
41.904931;12.485915;13:42:56;10;230
41.893794;12.486054;13:42:56;32;244
41.889336;12.491984;13:42:56;2;276
41.893834;12.481755;13:42:56;17;279
41.896897;12.483075;13:42:56;8;28
41.902982;12.486483;13:42:56;23;342
41.912842;12.483881;13:42:57;2;126
41.909872;12.501805;13:42:57;1;252
41.903939;12.488918;13:42:57;1;46
41.904158;12.505237;13:42:57;1;60
41.880402;12.483410;13:42:57;0;85
41.911090;12.491311;13:42:58;37;115
41.900617;12.500317;13:42:58;6;119
41.884892;12.513411;13:42:58;5;149
41.901497;12.500977;13:42:58;0;198
41.888344;12.481490;13:42:58;0;213
41.880287;12.508491;13:42:58;0;289
41.917918;12.499929;13:42:58;0;55
41.905231;12.492644;13:42:59;14;270
41.904283;12.494923;13:42:59;0;303
41.903815;12.501549;13:42:59;11;81
41.907111;12.490080;13:42:59;9;88
41.910877;12.498228;13:42:59;2;91
41.899349;12.491158;13:43:00;0;109
41.902747;12.485179;13:43:00;23;11
41.890273;12.506042;13:43:00;0;158
41.903490;12.488296;13:43:00;0;305
41.903772;12.483411;13:43:01;16;141
41.897125;12.484532;13:43:01;21;144
41.903755;12.489067;13:43:01;1;210
41.889474;12.493606;13:43:01;8;215
41.903283;12.486748;13:43:01;8;256
41.909947;12.488944;13:43:01;0;261
41.914453;12.493943;13:43:01;39;308
41.899621;12.480978;13:43:01;0;329
41.899621;12.480978;13:43:01;0;329
41.901938;12.482563;13:43:01;0;345
41.901053;12.500708;13:43:01;0;44
41.914396;12.504122;13:43:02;0;21
41.899621;12.480978;13:43:02;4;329
41.909824;12.500863;13:43:02;26;65
41.901459;12.501315;13:43:04;0;264
41.896855;12.482738;13:43:04;4;269
41.896981;12.483288;13:43:04;0;293
41.902827;12.485889;13:43:04;27;342
41.903953;12.488947;13:43:04;2;46
41.902226;12.480554;13:43:04;5;72
41.901109;12.500899;13:43:05;0;107
41.913924;12.493717;13:43:05;29;118
41.910760;12.498390;13:43:05;0;150
41.908799;12.494211;13:43:05;28;163
41.893343;12.486836;13:43:05;9;244
41.909895;12.501794;13:43:05;0;252
41.903102;12.496255;13:43:06;0;139
41.907305;12.490041;13:43:06;27;171
41.882624;12.498656;13:43:06;29;186
41.904662;12.485960;13:43:06;22;230
41.904243;12.494533;13:43:06;0;242
41.893417;12.481611;13:43:06;46;279
41.896845;12.482807;13:43:06;0;28
41.909755;12.510245;13:43:06;0;351
41.886628;12.507409;13:43:08;19;101
41.911804;12.492138;13:43:08;5;115
41.900682;12.500131;13:43:08;0;119
41.912812;12.483953;13:43:08;0;126
41.900886;12.500548;13:43:08;5;134
41.901497;12.500977;13:43:08;3;198
41.888348;12.481492;13:43:08;0;213
41.880287;12.508491;13:43:08;0;289
41.917918;12.499929;13:43:08;0;55
41.904116;12.505247;13:43:08;2;60
41.903648;12.501274;13:43:08;18;81
41.880402;12.483410;13:43:08;0;85
41.903069;12.496241;13:43:09;1;204
41.905082;12.493074;13:43:09;0;270
41.889261;12.491923;13:43:09;0;276
41.904283;12.494923;13:43:09;0;303
41.907322;12.489948;13:43:09;33;88
41.910892;12.498301;13:43:09;3;91
41.899349;12.491158;13:43:10;0;109
41.902551;12.484448;13:43:10;6;11
41.901053;12.500708;13:43:10;0;44
41.903770;12.489106;13:43:11;0;210
41.903181;12.486506;13:43:11;19;256
41.903791;12.484020;13:43:12;6;141
41.897013;12.485325;13:43:12;28;144
41.891092;12.492636;13:43:12;47;167
41.913447;12.493365;13:43:12;24;308
41.901938;12.482563;13:43:12;0;345
41.903069;12.496222;13:43:13;0;204
41.901459;12.501315;13:43:13;0;264
41.903490;12.488296;13:43:13;0;305
41.902666;12.485089;13:43:13;13;342
41.910278;12.500112;13:43:13;3;65
41.902111;12.480473;13:43:13;0;72
41.910760;12.498390;13:43:14;0;150
41.907558;12.490681;13:43:14;13;171
41.896981;12.483288;13:43:14;0;293
41.913303;12.493209;13:43:15;50;118
41.909064;12.495105;13:43:15;40;163
41.891154;12.492164;13:43:15;10;167
41.882185;12.497981;13:43:15;17;186
41.914396;12.504122;13:43:15;0;21
41.889322;12.493279;13:43:15;35;215
41.893190;12.487063;13:43:15;0;244
41.909755;12.510245;13:43:15;0;351
41.901109;12.500899;13:43:16;0;107
41.900792;12.500480;13:43:16;2;134
41.903102;12.496255;13:43:16;0;139
41.904257;12.486493;13:43:16;23;230
41.909872;12.501792;13:43:16;1;252
41.892557;12.480583;13:43:16;42;279
41.886452;12.507949;13:43:17;16;101
41.900698;12.500124;13:43:17;0;119
41.912812;12.483953;13:43:17;3;126
41.901427;12.500947;13:43:17;0;198
41.888343;12.481488;13:43:17;0;213
41.896795;12.482553;13:43:17;7;269
41.896845;12.482807;13:43:17;11;28
41.904020;12.488979;13:43:17;1;46
41.904153;12.505206;13:43:17;0;60
41.911907;12.492234;13:43:18;0;115
41.904243;12.494533;13:43:18;0;242
41.917918;12.499929;13:43:18;0;55
41.908005;12.489486;13:43:18;40;88
41.905082;12.493074;13:43:19;0;270
41.899756;12.480836;13:43:19;71;329
41.903332;12.500726;13:43:19;4;81
41.880402;12.483410;13:43:19;0;85
41.910929;12.498420;13:43:19;0;91
41.899349;12.491158;13:43:20;0;109
41.902499;12.484228;13:43:20;0;11
41.904283;12.494923;13:43:20;0;303
41.901053;12.500708;13:43:20;0;44
41.903805;12.484216;13:43:21;0;141
41.914396;12.504122;13:43:21;0;21
41.903760;12.489135;13:43:21;1;210
41.902978;12.485896;13:43:21;29;256
41.880287;12.508491;13:43:21;0;289
41.903490;12.488296;13:43:21;0;305
41.896377;12.485731;13:43:22;24;144
41.910760;12.498390;13:43:22;0;150
41.904243;12.494533;13:43:22;0;242
41.912916;12.492965;13:43:22;35;308
41.900251;12.480554;13:43:22;3;329
41.901938;12.482563;13:43:22;0;345
41.912424;12.492557;13:43:23;31;118
41.903063;12.496211;13:43:23;0;204
41.901459;12.501315;13:43:23;0;264
41.889285;12.491930;13:43:23;7;276
41.896981;12.483288;13:43:23;0;293
41.902491;12.484695;13:43:23;0;342
41.910359;12.500127;13:43:23;6;65
41.902110;12.480473;13:43:23;5;72
41.907671;12.491094;13:43:24;11;171
41.903799;12.486649;13:43:24;16;230
41.909755;12.510245;13:43:24;28;351
41.904024;12.489020;13:43:24;2;46
41.886336;12.508350;13:43:25;0;101
41.901109;12.500899;13:43:25;0;107
41.909256;12.496436;13:43:25;6;163
41.881835;12.497605;13:43:25;35;186
41.893190;12.487063;13:43:25;11;244
41.896733;12.482378;13:43:25;2;269
41.891650;12.480207;13:43:25;20;279
41.900732;12.500448;13:43:26;8;134
41.903102;12.496255;13:43:26;0;139
41.891179;12.491773;13:43:26;8;167
41.889258;12.491966;13:43:26;71;215
41.909858;12.501830;13:43:26;1;252
41.889334;12.491976;13:43:26;1;276
41.896740;12.482476;13:43:26;32;28
41.912771;12.484064;13:43:27;12;126
41.917918;12.499929;13:43:27;0;55
41.904135;12.505192;13:43:27;0;60
41.880402;12.483410;13:43:27;0;85
41.900701;12.500129;13:43:28;10;119
41.901422;12.500959;13:43:28;0;198
41.880287;12.508491;13:43:28;0;289
41.903272;12.500630;13:43:28;0;81
41.908867;12.488788;13:43:28;20;88
41.911907;12.492234;13:43:29;18;115
41.891195;12.491695;13:43:29;0;167
41.891195;12.491695;13:43:29;9;167
41.905082;12.493074;13:43:29;27;270
41.910948;12.498409;13:43:29;0;91
41.899349;12.491158;13:43:30;0;109
41.904290;12.494902;13:43:30;1;303
41.901938;12.482563;13:43:30;0;345
41.901053;12.500708;13:43:30;0;44
41.902488;12.484197;13:43:31;12;11
41.896167;12.486421;13:43:31;21;144
41.891206;12.491633;13:43:31;10;167
41.903755;12.489101;13:43:31;1;210
41.888329;12.481484;13:43:31;1;213
41.889036;12.490811;13:43:31;40;215
41.902684;12.484978;13:43:31;1;256
41.903490;12.488296;13:43:31;0;305
41.912230;12.492442;13:43:31;44;308
41.903805;12.484216;13:43:32;15;141
41.914396;12.504122;13:43:32;0;21
41.911715;12.492085;13:43:33;36;118
41.903052;12.496218;13:43:33;0;204
41.904243;12.494533;13:43:33;0;242
41.901459;12.501315;13:43:33;0;264
41.902491;12.484695;13:43:33;8;342
41.910440;12.500298;13:43:33;7;65
41.901995;12.480582;13:43:33;1;72
41.910760;12.498390;13:43:34;0;150
41.907859;12.491399;13:43:34;0;171
41.881139;12.497107;13:43:34;24;186
41.896708;12.482303;13:43:34;11;269
41.896981;12.483288;13:43:34;0;293
41.910033;12.511126;13:43:34;42;351
41.886336;12.508350;13:43:35;0;101
41.909284;12.496645;13:43:35;15;163
41.903344;12.486714;13:43:35;4;230
41.909894;12.501843;13:43:35;0;252
41.891147;12.480404;13:43:35;41;279
41.904002;12.489089;13:43:35;1;46
41.901109;12.500899;13:43:36;0;107
41.900654;12.500201;13:43:36;24;134
41.889309;12.491962;13:43:36;1;276
41.895952;12.482205;13:43:36;14;28
41.889183;12.493762;13:43:36;0;326
41.889183;12.493762;13:43:36;0;326
41.903102;12.496255;13:43:37;0;139
41.892996;12.487456;13:43:37;12;244
41.889183;12.493762;13:43:37;0;326
41.904134;12.505193;13:43:37;0;60
41.912282;12.492458;13:43:38;47;115
41.900851;12.499823;13:43:38;25;119
41.901431;12.500969;13:43:38;1;198
41.888316;12.481462;13:43:38;0;213
41.903272;12.500630;13:43:38;4;81
41.880402;12.483410;13:43:38;0;85
41.899349;12.491158;13:43:39;0;109
41.912563;12.484468;13:43:39;41;126
41.904620;12.493772;13:43:39;16;270
41.904252;12.494878;13:43:39;0;303
41.917918;12.499929;13:43:39;0;55
41.909402;12.488578;13:43:39;20;88
41.910953;12.498377;13:43:39;2;91
41.880287;12.508491;13:43:40;0;289
41.900403;12.480517;13:43:40;106;329
41.901938;12.482563;13:43:40;0;345
41.901053;12.500708;13:43:40;0;44
41.902401;12.483802;13:43:41;27;11
41.891226;12.491270;13:43:41;22;167
41.903780;12.489103;13:43:41;1;210
41.888195;12.490041;13:43:41;57;215
41.911273;12.491683;13:43:41;38;308
41.903859;12.484735;13:43:42;26;141
41.896419;12.487140;13:43:42;14;144
41.914396;12.504122;13:43:42;6;21
41.900898;12.480259;13:43:42;18;329
41.911034;12.491281;13:43:43;50;118
41.904243;12.494533;13:43:43;0;242
41.902652;12.484928;13:43:43;10;256
41.910760;12.498390;13:43:44;0;150
41.907859;12.491399;13:43:44;0;171
41.903055;12.496222;13:43:44;1;204
41.896623;12.481935;13:43:44;5;269
41.896981;12.483288;13:43:44;0;293
41.902393;12.484401;13:43:44;30;342
41.904012;12.489126;13:43:44;0;46
41.901957;12.480555;13:43:44;2;72
41.886336;12.508350;13:43:45;0;101
41.909410;12.497150;13:43:45;0;163
41.895068;12.480001;13:43:45;10;183
41.903245;12.486682;13:43:45;13;230
41.909915;12.501827;13:43:45;1;252
41.901451;12.501296;13:43:45;0;264
41.910436;12.512586;13:43:45;17;351
41.901014;12.499539;13:43:46;30;134
41.890056;12.480843;13:43:46;34;279
41.895679;12.482537;13:43:46;0;28
41.895679;12.482537;13:43:46;12;28
41.880434;12.496606;13:43:47;13;186
41.903490;12.488296;13:43:47;0;305
41.901109;12.500899;13:43:48;0;107
41.913323;12.493213;13:43:48;34;115
41.903102;12.496255;13:43:48;0;139
41.901464;12.500976;13:43:48;1;198
41.888294;12.481467;13:43:48;0;213
41.889316;12.491889;13:43:48;0;276
41.880287;12.508491;13:43:48;0;289
41.889183;12.493762;13:43:48;0;326
41.917918;12.499929;13:43:48;0;55
41.904130;12.505194;13:43:48;0;60
41.903200;12.500520;13:43:48;31;81
41.880402;12.483410;13:43:48;0;85
41.899349;12.491158;13:43:49;0;109
41.901307;12.499129;13:43:49;21;119
41.904267;12.494044;13:43:49;23;270
41.904021;12.489129;13:43:49;0;46
41.910604;12.500602;13:43:49;24;65
41.909587;12.489230;13:43:49;46;88
41.910929;12.498301;13:43:49;0;91
41.902075;12.483098;13:43:50;30;11
41.904248;12.494875;13:43:50;0;303
41.903490;12.488296;13:43:50;3;305
41.901053;12.500708;13:43:50;2;44
41.903986;12.485517;13:43:51;15;141
41.896748;12.487187;13:43:51;30;144
41.891396;12.490565;13:43:51;21;167
41.903796;12.489041;13:43:51;2;210
41.886794;12.489680;13:43:51;43;215
41.902515;12.484715;13:43:51;20;256
41.910721;12.490636;13:43:51;38;308
41.901938;12.482563;13:43:51;0;345
41.910760;12.498390;13:43:52;0;150
41.914532;12.504243;13:43:52;8;21
41.904243;12.494533;13:43:52;0;242
41.901327;12.480447;13:43:52;16;329
41.910319;12.489896;13:43:53;16;118
41.903082;12.496209;13:43:53;1;204
41.901451;12.501296;13:43:53;0;264
41.896981;12.483288;13:43:53;6;293
41.902376;12.483478;13:43:53;15;342
41.910753;12.500866;13:43:53;15;65
41.901982;12.480474;13:43:53;1;72
41.907859;12.491399;13:43:54;0;171
41.894926;12.480251;13:43:54;20;183
41.896588;12.48175;13:43:54;17;269
41.910493;12.513109;13:43:54;34;351
41.904021;12.489135;13:43:54;15;46
41.886336;12.508350;13:43:55;0;101
41.901109;12.500899;13:43:55;0;107
41.909410;12.497150;13:43:55;0;163
41.880233;12.496381;13:43:55;19;186
41.903041;12.486326;13:43:55;9;230
41.889311;12.481149;13:43:55;13;279
41.892909;12.505336;13:43:55;3;66
41.901589;12.498872;13:43:56;0;134
41.907859;12.491399;13:43:56;0;171
41.892679;12.488098;13:43:56;87;244
41.889330;12.491886;13:43:56;0;276
41.904122;12.505194;13:43:56;0;60
41.914172;12.493813;13:43:59;61;115
41.901756;12.498739;13:43:59;0;119
41.903102;12.496255;13:43:59;0;139
41.901484;12.501013;13:43:59;0;198
41.888308;12.481467;13:43:59;0;213
41.909857;12.501797;13:43:59;1;252
41.895615;12.483086;13:43:59;17;28
41.880287;12.508491;13:43:59;0;289
41.889183;12.493762;13:43:59;0;326
41.917918;12.499929;13:43:59;0;55
41.902396;12.500941;13:43:59;23;81
41.880402;12.483410;13:43:59;0;85
41.909891;12.490744;13:43:59;35;88
41.910942;12.498322;13:43:59;1;91
41.899349;12.491158;13:44:00;0;109
41.901008;12.500663;13:44:00;0;44
41.901888;12.481994;13:44:01;17;11
41.897271;12.487941;13:44:01;32;144
41.891709;12.489987;13:44:01;34;167
41.903837;12.489090;13:44:01;1;210
41.885723;12.489392;13:44:01;24;215
41.892040;12.489294;13:44:01;0;244
41.892040;12.489294;13:44:01;66;244
41.902374;12.484064;13:44:01;21;256
41.904256;12.494888;13:44:01;0;303
41.903484;12.488166;13:44:01;2;305
41.910174;12.489588;13:44:01;3;308
41.901938;12.482563;13:44:01;0;345
41.904356;12.485788;13:44:02;7;141
41.910760;12.498390;13:44:02;0;150
41.914672;12.504453;13:44:02;19;21
41.904243;12.494533;13:44:02;0;242
41.903750;12.493306;13:44:02;17;270
41.910091;12.489431;13:44:03;0;118
41.903109;12.496202;13:44:03;0;204
41.891843;12.489652;13:44:03;22;244
41.901451;12.501296;13:44:03;0;264
41.901516;12.480997;13:44:03;31;329
41.910962;12.501293;13:44:03;3;65
41.902021;12.480499;13:44:03;0;72
41.910762;12.486937;13:44:04;0;126
41.910762;12.486937;13:44:04;0;126
41.907859;12.491399;13:44:04;0;171
41.894988;12.480933;13:44:04;25;183
41.896807;12.483251;13:44:04;3;293
41.910833;12.514182;13:44:04;40;351
41.904234;12.489567;13:44:04;26;46
41.886336;12.508350;13:44:05;0;101
41.901109;12.500899;13:44:05;0;107
41.910762;12.486937;13:44:05;30;126
41.909410;12.497150;13:44:05;0;163
41.880314;12.495727;13:44:05;60;186
41.902965;12.486033;13:44:05;6;230
41.909873;12.501791;13:44:05;2;252
41.888991;12.481311;13:44:05;0;279
41.901600;12.498859;13:44:06;0;134
41.903102;12.496255;13:44:06;1;139
41.895548;12.483477;13:44:06;0;28
41.902189;12.482863;13:44:06;34;342
41.893014;12.505307;13:44:06;15;66
41.901756;12.498739;13:44:07;1;119
41.888321;12.481457;13:44:07;0;213
41.896533;12.480986;13:44:07;51;269
41.889326;12.491908;13:44:07;3;276
41.917918;12.499929;13:44:07;0;55
41.915522;12.494224;13:44:08;27;115
41.902743;12.500173;13:44:08;0;201
41.902743;12.500173;13:44:08;0;201
41.880287;12.508491;13:44:08;0;289
41.889183;12.493762;13:44:08;0;326
41.904132;12.505218;13:44:08;0;60
41.880402;12.483410;13:44:08;0;85
41.901468;12.501017;13:44:09;1;198
41.901908;12.501351;13:44:09;0;81
41.910468;12.491639;13:44:09;27;88
41.910971;12.498345;13:44:09;1;91
41.899349;12.491158;13:44:10;0;109
41.904268;12.494909;13:44:10;0;303
41.904268;12.494909;13:44:10;0;303
41.901008;12.500663;13:44:10;0;44
41.901886;12.481395;13:44:11;11;11
41.897762;12.488798;13:44:11;37;144
41.892235;12.489070;13:44:11;26;167
41.885127;12.489180;13:44:11;0;215
41.903548;12.488134;13:44:11;0;305
41.910128;12.489495;13:44:11;4;308
41.904521;12.485873;13:44:12;2;141
41.910760;12.498390;13:44:12;0;150
41.915029;12.504879;13:44:12;0;21
41.903794;12.489072;13:44:12;2;210
41.904270;12.494915;13:44:12;0;303
41.901858;12.481845;13:44:12;25;329
41.901938;12.482563;13:44:12;0;345
41.910091;12.489431;13:44:13;13;118
41.903098;12.496210;13:44:13;0;204
41.904243;12.494533;13:44:13;0;242
41.902236;12.483232;13:44:13;4;256
41.901451;12.501296;13:44:13;0;264
41.902029;12.480494;13:44:13;0;72
41.894402;12.481226;13:44:14;15;183
41.896889;12.483272;13:44:14;0;293
41.901924;12.482018;13:44:14;8;342
41.910906;12.515551;13:44:14;16;351
41.904509;12.490375;13:44:14;20;46
41.901109;12.500899;13:44:15;0;107
41.881274;12.494145;13:44:15;36;186
41.902893;12.485846;13:44:15;18;230
41.891447;12.490369;13:44:15;12;244
41.893334;12.505147;13:44:15;14;66
41.886336;12.508350;13:44:16;14;101
41.910101;12.487629;13:44:16;11;126
41.901600;12.498859;13:44:16;13;134
41.903126;12.496227;13:44:16;2;139
41.909410;12.497150;13:44:16;0;163
41.907859;12.491399;13:44:16;3;171
41.902743;12.500173;13:44:16;0;201
41.909907;12.501859;13:44:16;1;252
41.889305;12.491997;13:44:16;1;276
41.888991;12.481311;13:44:16;0;279
41.895548;12.483477;13:44:16;0;28
41.899349;12.491158;13:44:21;0;109
41.916221;12.494942;13:44:21;56;115
41.901807;12.498677;13:44:21;64;119
41.898309;12.489833;13:44:21;14;144
41.901431;12.500982;13:44:21;1;198
41.903856;12.489081;13:44:21;2;210
41.888334;12.481455;13:44:21;0;213
41.880287;12.508491;13:44:21;0;289
41.903548;12.488134;13:44:21;0;305
41.910064;12.489365;13:44:21;8;308
41.889183;12.493762;13:44:21;0;326
41.901008;12.500663;13:44:21;0;44
41.917918;12.499929;13:44:21;0;55
41.904128;12.505237;13:44:21;0;60
41.901899;12.501359;13:44:21;0;81
41.880402;12.483410;13:44:21;0;85
41.910943;12.498402;13:44:21;3;91
41.902170;12.481222;13:44:22;9;11
41.904584;12.485893;13:44:22;18;141
41.910760;12.498390;13:44:22;0;150
41.892655;12.488259;13:44:22;42;167
41.915043;12.504901;13:44:22;0;21
41.885127;12.489180;13:44:22;0;215
41.901938;12.482563;13:44:22;0;345
41.909930;12.489028;13:44:23;5;118
41.902743;12.500173;13:44:23;0;201
41.902743;12.500173;13:44:23;0;201
41.903081;12.496210;13:44:23;0;204
41.904243;12.494533;13:44:23;0;242
41.902210;12.483069;13:44:23;30;256
41.901451;12.501296;13:44:23;0;264
41.902116;12.482700;13:44:23;30;329
41.902011;12.480491;13:44:23;0;72
41.901109;12.500899;13:44:27;0;107
41.884328;12.512097;13:44:27;0;149
41.884328;12.512097;13:44:27;40;149
41.894040;12.481702;13:44:27;34;183
41.882003;12.493039;13:44:27;72;186
41.902736;12.485119;13:44:27;51;230
41.891273;12.490823;13:44:27;0;244
41.895548;12.483477;13:44:27;0;28
41.896889;12.483272;13:44:27;0;293
41.904267;12.494910;13:44:27;0;303
41.904853;12.491131;13:44:27;45;46
41.886452;12.508894;13:44:28;25;101
41.916949;12.495849;13:44:28;2;115
41.902409;12.497408;13:44:28;37;119
41.909867;12.487942;13:44:28;14;126
41.901932;12.498551;13:44:28;31;134
41.903167;12.496155;13:44:28;1;139
41.909391;12.497135;13:44:28;7;163
41.907766;12.491346;13:44:28;24;171
41.901401;12.500972;13:44:28;1;198
41.888338;12.481458;13:44:28;0;213
41.909883;12.501931;13:44:28;3;252
41.889330;12.492042;13:44:28;1;276
41.888991;12.481311;13:44:28;0;279
41.880287;12.508491;13:44:28;0;289
41.889183;12.493762;13:44:28;0;326
41.910797;12.516321;13:44:28;19;351
41.917918;12.499929;13:44:28;0;55
41.904142;12.505241;13:44:28;0;60
41.911177;12.501359;13:44:28;13;65
41.893582;12.504600;13:44:28;39;66
41.901899;12.501359;13:44:28;0;81
41.880402;12.483410;13:44:28;0;85
41.910878;12.495190;13:44:28;69;88
41.919606;12.516406;13:44:29;80;148
41.901838;12.481602;13:44:29;0;342
41.910903;12.498321;13:44:29;1;91
41.899349;12.491158;13:44:30;0;109
41.902206;12.480973;13:44:30;13;11
41.901008;12.500663;13:44:30;0;44
41.902110;12.480042;13:44:30;22;76
41.898594;12.490159;13:44:31;0;144
41.884130;12.511626;13:44:31;17;149
41.903918;12.489044;13:44:31;1;210
41.885127;12.489180;13:44:31;0;215
41.902023;12.482280;13:44:31;11;256
41.902889;12.492017;13:44:31;0;270
41.902231;12.491041;13:44:31;44;270
41.903548;12.488134;13:44:31;19;305
41.909972;12.489117;13:44:31;3;308
41.904473;12.486491;13:44:32;22;141
41.910760;12.498390;13:44:32;0;150
41.893300;12.487123;13:44:32;58;167
41.915043;12.504901;13:44:32;0;21
41.904243;12.494533;13:44:32;0;242
41.902319;12.483579;13:44:32;31;329
41.901938;12.482563;13:44:32;0;345
41.909897;12.488837;13:44:33;0;118
41.903073;12.496228;13:44:33;0;204
41.891273;12.490823;13:44:33;3;244
41.901451;12.501296;13:44:33;0;264
41.904266;12.494901;13:44:33;0;303
41.901838;12.481602;13:44:33;6;342
41.901994;12.480478;13:44:33;0;72
41.894559;12.482104;13:44:34;24;183
41.882818;12.491730;13:44:34;42;186
41.896889;12.483272;13:44:34;0;293
41.905322;12.492001;13:44:34;4;46
41.886651;12.509427;13:44:35;26;101
41.901109;12.500899;13:44:35;0;107
41.909458;12.497299;13:44:35;19;163
41.909825;12.501972;13:44:35;2;252
41.888991;12.481311;13:44:35;0;279
41.893992;12.503868;13:44:35;24;66
41.902820;12.496428;13:44:37;17;119
41.909551;12.487874;13:44:37;19;126
41.902337;12.497756;13:44:37;26;134
41.903210;12.496149;13:44:37;0;139
41.907936;12.492037;13:44:37;21;171
41.902268;12.483510;13:44:37;22;230
41.895548;12.483477;13:44:37;0;28
41.889183;12.493762;13:44:37;0;326
41.904140;12.505240;13:44:37;0;60
41.916994;12.495928;13:44:38;0;115
41.918421;12.514563;13:44:38;56;148
41.901366;12.500951;13:44:38;1;198
41.888328;12.481463;13:44:38;3;213
41.880287;12.508491;13:44:38;0;289
41.917918;12.499929;13:44:38;0;55
41.901899;12.501359;13:44:38;0;81
41.880402;12.483410;13:44:38;0;85
41.910910;12.497747;13:44:39;0;88
41.910934;12.498308;13:44:39;2;91
41.899349;12.491158;13:44:40;0;109
41.902080;12.480537;13:44:40;0;11
41.903921;12.488987;13:44:40;1;210
41.889297;12.492017;13:44:40;3;276
41.898594;12.490159;13:44:41;0;144
41.884381;12.511152;13:44:41;3;149
41.894088;12.485707;13:44:41;31;167
41.901990;12.481905;13:44:41;15;256
41.903789;12.488705;13:44:41;9;305
41.909958;12.489009;13:44:41;0;308
41.901938;12.482563;13:44:41;0;345
41.901528;12.480300;13:44:41;19;76
41.904124;12.487094;13:44:42;15;141
41.910760;12.498390;13:44:42;0;150
41.885101;12.489174;13:44:42;29;215
41.904280;12.494918;13:44:42;0;303
41.909897;12.488837;13:44:43;3;118
41.903070;12.496230;13:44:43;0;204
41.915043;12.504901;13:44:43;16;21
41.901997;12.480471;13:44:43;0;72
41.895177;12.482089;13:44:44;16;183
41.883475;12.490633;13:44:44;6;186
41.901451;12.501296;13:44:44;0;264
41.896889;12.483272;13:44:44;0;293
41.912100;12.517389;13:44:44;24;351
41.901008;12.500663;13:44:44;2;44
41.886910;12.510246;13:44:45;45;101
41.901109;12.500899;13:44:45;0;107
41.909171;12.487942;13:44:45;38;126
41.891245;12.490945;13:44:45;27;244
41.909881;12.502015;13:44:45;1;252
41.905356;12.492159;13:44:45;23;46
41.894351;12.503193;13:44:45;22;66
41.903201;12.496174;13:44:46;2;139
41.908160;12.492597;13:44:46;8;171
41.904243;12.494533;13:44:46;0;242
41.889312;12.491955;13:44:46;0;276
41.888991;12.481311;13:44:46;18;279
41.895548;12.483477;13:44:46;0;28
41.902710;12.484973;13:44:46;57;329
41.901925;12.481354;13:44:46;6;342
41.909945;12.497708;13:44:47;13;163
41.901331;12.500924;13:44:47;2;198
41.888399;12.481488;13:44:47;8;213
41.904145;12.505222;13:44:47;0;60
41.917000;12.495947;13:44:48;22;115
41.902624;12.495829;13:44:48;26;119
41.902580;12.496833;13:44:48;34;134
41.917469;12.513179;13:44:48;52;148
41.880287;12.508491;13:44:48;0;289
41.889183;12.493762;13:44:48;0;326
41.901899;12.501359;13:44:48;0;81
41.880402;12.483410;13:44:48;0;85
41.917918;12.499929;13:44:49;0;55
41.910910;12.497747;13:44:49;0;88
41.910922;12.498393;13:44:49;2;91
41.899349;12.491158;13:44:50;0;109
41.901010;12.500617;13:44:50;3;44
41.901104;12.480397;13:44:50;4;76
41.898594;12.490159;13:44:51;0;144
41.903900;12.488949;13:44:51;0;210
41.901998;12.482499;13:44:51;64;230
41.901950;12.481401;13:44:51;3;256
41.900752;12.488785;13:44:51;0;270
41.900752;12.488785;13:44:51;0;270
41.903912;12.488993;13:44:51;0;305
41.909958;12.489009;13:44:51;10;308
41.903844;12.487473;13:44:52;24;141
41.884396;12.488881;13:44:52;33;215
41.904243;12.494533;13:44:52;0;242
41.903040;12.486040;13:44:52;20;329
41.901938;12.482563;13:44:52;0;345
41.902080;12.480537;13:44:53;3;11
41.909872;12.488735;13:44:53;10;118
41.910760;12.498390;13:44:53;0;150
41.894669;12.484686;13:44:53;10;167
41.915341;12.505305;13:44:53;9;21
41.912036;12.501400;13:44:53;0;65
41.912036;12.501400;13:44:53;0;65
41.902000;12.480464;13:44:53;0;72
41.884473;12.511096;13:44:54;0;149
41.895532;12.482347;13:44:54;21;183
41.903069;12.496231;13:44:54;0;204
41.891128;12.491753;13:44:54;45;244
